tau,label,pca1,pca2
44,0,-1.8571026,1.4480522
44,0,7.298315,-1.1160477
44,0,7.7805004,-1.1072723
44,0,-1.2981,-0.06467423
44,0,-0.866346,-1.3240755
44,0,14.765873,12.288429
44,0,-1.2362742,1.7315407
44,0,-0.9319498,-0.39881074
44,0,13.731507,21.886751
44,0,-1.2351639,0.07469283
44,0,-1.0729537,-1.6510371
44,0,9.722017,-1.551793
44,0,9.828936,-1.2075759
44,0,-1.9182382,0.4545952
44,0,1.7960887,0.43546587
44,0,-1.3473904,0.20120533
44,0,-1.8691947,0.2598397
44,0,-2.2802656,1.4763848
44,0,-1.9141145,0.010730285
44,0,1.1037254,-0.7734502
44,0,-1.9383006,0.2136594
44,0,-1.2752633,1.0796129
44,0,-0.93386286,-0.48333997
44,0,-0.41801995,-1.5422726
44,0,4.5818133,44.516068
44,0,-1.8855824,1.0006074
44,0,14.085902,10.167377
44,0,-2.0377886,0.42492986
44,0,-2.1097853,0.5301622
44,0,14.592413,11.777831
44,0,14.620889,11.509723
44,0,-2.0935364,0.44003066
44,0,-1.3567863,0.111237034
44,0,-1.1641629,-1.1688715
44,0,-1.7496457,0.58031166
44,0,14.450631,10.723424
44,0,-2.053654,0.35331878
44,0,-0.39798027,-2.097032
44,0,2.489155,5.76195
44,0,-0.85473084,-1.5019312
44,0,-0.39557797,-1.640672
44,0,-1.1561501,-0.71902025
44,0,-1.4300675,0.13247232
44,0,-1.6827831,-0.13297366
44,0,-0.42105645,-1.7314774
44,0,-1.7068372,2.7598853
44,0,-1.9119217,0.291516
44,0,-1.5502312,-1.0982286
44,0,-0.8362334,-1.5434057
44,0,-1.0485442,-0.4155515
44,0,0.14067768,-0.5095548
44,0,-1.2924924,-0.23064655
44,0,-0.9171458,-1.0592995
44,0,-0.869808,-1.5403153
44,0,-1.0544181,0.09564504
44,0,1.1710751,1.1837337
44,0,1.7580044,0.11854759
44,0,-1.8105326,0.7536583
44,0,-2.252193,0.32882196
44,0,0.24728647,-2.0746264
44,0,-1.4546306,1.1628302
44,0,0.7786845,0.3354996
44,0,-0.88959104,3.0208583
44,0,-1.8741837,1.8151923
44,0,-2.4726582,0.79907465
44,0,-1.1691751,-0.9992381
44,0,-0.52603257,-1.0295951
44,0,-1.1386149,0.07917837
44,0,-1.2794325,-1.2169862
44,0,14.094494,10.650576
44,0,-0.9258154,-0.5643929
44,0,-2.2485867,0.9547098
44,0,-2.070342,0.8053003
44,0,-0.21976897,-1.9612134
44,0,-1.4174623,0.34609613
44,0,-0.8810912,-1.5285203
44,0,-0.8677853,-1.4495503
44,0,-2.3554652,1.059466
44,0,-2.3116393,1.5617123
44,0,-1.112968,-1.0126628
44,0,-2.0193193,0.4498894
44,0,0.013164803,-1.1435008
44,0,-0.90667206,-1.4944102
44,0,-1.5989006,0.9856981
44,0,-0.5278393,1.2144548
44,0,9.088495,-0.8173943
44,0,9.573961,-1.3503027
44,0,-1.8044002,0.12035005
44,0,-0.439574,-2.1521542
44,0,9.48084,-2.1835356
44,0,9.2895975,-2.1501002
44,0,-1.679882,1.0841764
44,0,-2.0046077,0.3468183
44,0,2.7211113,1.0727506
44,0,-1.1705759,1.4309194
44,0,14.1896305,10.716044
44,0,-0.4873718,5.6856213
44,0,-1.1737385,3.0370264
44,0,-1.2644687,2.1935937
44,0,2.51081,0.63929206
44,0,3.124182,3.6806712
44,0,-1.9752145,0.32953992
44,0,-1.9845583,0.4499014
44,0,-0.50787973,0.32180488
44,0,-1.0112579,-1.3238828
44,0,-0.9655487,-1.4728001
44,0,-1.3763521,-1.0942183
44,0,-2.2912076,1.4445632
44,0,4.139447,12.346272
44,0,-0.4003064,0.87306964
44,0,14.099204,10.462181
44,0,-0.3341876,-0.80625534
44,0,-2.2946568,1.1050909
44,0,-0.4504314,-1.5330428
44,0,-2.0398266,1.1260453
44,0,-0.8938877,-1.1138375
44,1,-1.153806,-0.6835054
44,0,-0.80361915,-1.6658376
44,0,-2.3949382,1.582086
44,0,16.682623,20.085012
44,0,14.726887,12.719795
44,0,-1.4113593,1.1589535
44,0,-1.9461131,0.32512426
44,0,0.11441714,-1.415406
44,0,0.27399343,-0.6595513
44,0,-0.4338392,-1.7296982
44,0,-1.6656289,0.3526282
44,0,-1.9539943,0.21700965
44,0,3.0118926,-1.2467703
44,0,-0.72528,1.297606
44,0,14.9881735,12.225308
44,0,15.04508,12.472096
44,0,-2.0234432,1.0674502
44,0,0.019623466,0.015737655
44,0,14.790294,27.05595
44,0,-2.0510688,0.6280443
44,0,-1.4871922,-0.045778833
44,0,-2.0184975,0.4881694
44,0,-0.33583227,1.2833731
44,0,-2.272541,1.4133457
44,0,-0.36809573,2.1688285
44,0,-1.0973177,-1.0251576
44,0,-1.2107239,-0.18463604
44,0,2.298836,3.2514217
44,0,-0.42132372,-1.5498705
44,0,1.5857563,0.98854685
44,0,1.5126991,1.3690943
44,0,-0.9041106,-1.5253046
44,0,-1.6561735,-0.03211438
44,0,9.462216,-2.275516
44,0,9.414084,-2.3041468
44,0,-1.4079154,-0.06881534
44,0,-2.0217593,0.41866723
44,0,-0.57650924,1.3005588
44,0,6.3218217,10.031546
44,0,-1.4085937,1.2546927
44,0,-2.3772104,1.0195895
44,0,15.44376,15.956865
44,0,-0.055939183,2.2784534
44,0,-2.0303695,0.48483667
44,0,-0.16302657,1.2434244
44,0,-0.5537436,-1.7049392
44,0,0.30305624,-0.4368722
44,1,-0.15261495,-2.2362628
44,0,-1.1227736,0.13703547
44,0,-1.3192399,1.4318235
44,0,-0.876792,-1.6760331
44,0,-0.8831044,-1.4180617
44,0,0.24321385,-1.1946657
44,0,-1.5675914,1.2093829
44,0,-0.9178893,-1.5393159
44,0,9.628161,-0.9515058
44,0,-1.7120817,0.088627174
44,0,-2.2681565,1.242635
44,0,-1.277478,0.70233274
44,0,-0.39935488,-1.6702046
44,0,-2.1670244,0.71567917
44,0,0.36498535,-1.876024
44,0,-0.8912135,-1.204782
44,0,-0.44423318,-1.1915195
44,0,-2.3921986,1.8779238
44,0,6.302473,8.344521
44,0,-0.973352,-1.5173389
44,0,-0.90055984,-1.655891
44,0,-1.7082589,0.10301383
44,0,-0.9669462,-1.478856
44,0,-0.039823666,-1.5604857
44,0,-1.8294623,0.46201083
44,0,2.618842,1.6715659
44,0,-1.1768589,0.7325537
44,0,-0.9226714,-1.4746512
44,0,-0.44137597,-1.3815477
44,0,-1.2817087,-0.036503494
44,0,-2.3034744,1.9972011
44,0,-1.8832192,1.463983
44,0,-0.8401855,-1.5555727
44,0,-1.5393245,0.04429183
44,0,-0.25419104,5.0137644
44,0,14.462531,11.486939
44,0,-2.1186705,0.30694702
44,0,2.2674954,2.8074825
44,0,-1.9308078,0.6172896
44,0,0.40724218,-1.2220318
44,0,-2.0054226,0.36308622
44,0,14.4388485,11.499148
44,0,16.060707,16.143862
44,0,1.6840436,0.2778684
44,0,-0.2815093,-0.12980078
44,0,-1.6746604,0.4984363
44,0,-0.6655753,-1.279882
44,0,-0.5160957,-0.892834
44,0,-1.8591917,0.14443462
44,0,-2.1396933,1.3818955
44,0,-0.87070566,0.07776613
44,0,2.4944332,2.466665
44,0,-1.197649,0.7078046
44,0,2.9875212,-2.049492
44,0,2.9829495,-2.066512
44,0,-0.8249804,-1.5755554
44,0,-0.85980177,-1.2782087
44,0,-0.19670513,-1.2880177
44,0,-1.9941533,1.4683357
44,0,14.1737385,11.309257
44,0,-0.8029813,-1.3789713
44,0,-1.9548242,0.29743987
44,0,-0.7138701,-1.3681523
44,0,-0.87666017,-1.2801834
44,0,-0.98561436,-0.62400883
44,0,-0.6430191,-1.181605
44,0,-2.2626321,0.9813572
44,0,-2.37624,0.96825045
44,0,-0.7952855,-1.6990188
44,0,1.6170783,2.2808752
44,0,1.384131,1.4807831
44,0,0.8847289,1.0218587
44,0,-0.62491167,-0.74505377
44,0,-1.2677884,-0.31314698
44,0,-1.9990857,0.72563934
44,0,-0.26253235,3.126169
44,0,0.028465807,0.25626212
44,0,-1.8016102,1.3378127
44,0,-1.9275975,0.38267767
44,0,-2.1443386,0.65502757
44,0,9.733209,-1.0268565
44,0,-1.0521321,-0.55741817
44,0,9.36969,-2.1766558
44,0,-0.94719976,-1.5094134
44,0,-2.0406768,0.58252245
44,0,-0.45091015,4.315838
44,0,-1.237472,2.3112936
44,0,-0.03584273,-0.7949045
44,0,-0.076121986,-1.2299987
44,0,-1.5604343,0.10707839
44,0,-0.88408655,-1.6501817
44,0,-1.3312714,-0.34628862
44,0,-1.8083363,1.6264411
44,0,0.45217055,0.43889654
44,0,-0.027598947,-0.78188103
44,0,-1.8860745,1.009798
44,0,-1.5712156,1.2944357
44,0,-1.191201,0.11308968
44,0,-0.62953556,1.8801128
44,0,-1.954992,1.5764254
44,0,-0.5894462,1.5762196
44,0,0.86288166,4.917312
44,0,-0.058690965,6.8993134
44,0,-1.7560518,-0.11929441
44,0,-2.2796605,1.383192
44,0,-0.7545137,0.3010008
44,0,-1.166125,3.2143137
44,0,-0.41548097,6.2088804
44,0,-2.1751578,0.8457949
44,0,-0.94433445,-1.1705955
44,0,-1.9196107,0.8787734
44,0,-1.7714117,1.0872484
44,0,0.16853195,-1.3731216
44,0,-0.23871079,-1.2345991
44,0,4.0077643,3.4637108
44,0,-0.7767076,-0.9177087
44,0,-2.04219,0.47920588
44,0,9.388209,-2.0735152
44,0,1.1008482,4.388968
44,0,-0.88241655,-1.4230443
44,0,-1.0399938,-0.8390151
44,0,1.350831,-0.10116762
44,0,0.24999891,-1.8528777
44,0,0.9239951,2.678076
44,0,-2.0162659,0.7047033
44,0,-1.2000992,0.3612639
44,0,-0.6591298,-1.0964136
44,0,-0.53927267,5.377622
44,0,-2.060929,2.204264
44,0,9.44004,-2.1399972
44,0,-0.22802487,-1.7358965
44,0,-0.90815336,-1.4921634
44,0,-0.4343946,1.1344463
44,0,-1.2076373,-0.50266296
44,0,-2.0741208,0.6187993
44,0,-2.277838,1.2943469
44,0,0.37617838,-1.0671061
44,0,0.81564265,0.96838266
44,0,-0.8585276,-1.5430187
44,0,-0.24477643,0.8540056
44,0,-2.0170214,0.7183219
44,0,-0.26021597,-1.7235123
44,0,-0.94258827,-1.4340544
44,0,-0.8607514,-1.4493504
44,0,-1.0189443,1.0315834
44,0,-0.14902782,3.2145548
44,0,-0.59669614,1.7914249
44,0,-0.3376895,-0.65680844
44,0,-1.3945887,1.2179421
44,0,-1.5855675,0.1206395
44,0,-1.264823,-0.5552026
44,0,0.35231435,-1.579942
44,0,-1.3088675,-1.3278569
44,0,-1.9247131,0.2959095
44,0,-1.4539006,0.69793415
44,0,-2.1781838,0.22793944
44,0,-2.0334568,0.30442944
44,0,-1.3691952,1.1008736
44,0,9.650291,-1.1890352
44,0,9.865621,-1.0599406
44,0,-0.6808363,-1.6193532
44,0,-2.0686698,2.471459
44,0,-2.129862,0.48575678
44,0,-2.038344,0.81842375
44,1,-0.4975841,-0.35632804
44,0,0.2864196,-0.040949628
44,0,-2.376236,0.96885985
44,0,3.1205068,-1.2191747
44,0,-0.6006978,-1.8865345
44,0,-1.4257522,1.1720774
44,0,-2.0082898,0.48091426
44,0,-0.9903175,-1.482402
44,0,-0.66311646,-1.0272038
44,0,-1.9436328,5.2390423
44,0,-1.0031552,-0.9523037
44,0,-1.9074636,0.32979593
44,0,-2.276586,0.7876271
44,0,-0.61291206,-1.1202472
44,0,-1.4007616,0.35999975
44,0,7.741361,-1.3601044
44,0,-0.56514114,0.77779406
44,0,14.449238,10.975005
44,0,-1.9748352,1.2677076
44,0,-2.3790774,6.0644717
44,0,-1.8528655,0.41143775
44,0,-1.3469219,1.4556723
44,0,-0.89560395,-1.6591659
44,0,-1.7227273,1.2446458
44,0,-0.8170147,-1.7409043
44,0,-1.3690865,0.87873864
44,1,-0.38905782,-1.5366616
44,0,4.3114877,9.835212
44,0,-0.3410895,-2.1931245
44,0,-2.1063087,0.97003937
44,0,0.89068264,-0.23485295
44,0,8.015997,3.1859798
44,0,-1.7391217,5.3429127
44,0,-0.60764015,-1.630243
44,0,-1.4551964,1.3934575
44,0,-1.8900881,0.34989187
44,0,-1.1788533,0.92343944
44,0,1.018754,1.3417224
44,0,-0.13444015,-0.6415439
44,0,-0.62141013,-1.8628162
44,0,-2.0949059,1.0885404
44,0,-2.0164413,0.3765056
44,0,-0.055663973,-0.109185174
44,0,-2.0827394,0.60400873
44,0,-0.7320063,-0.19314072
44,0,-2.0874681,4.2436113
44,0,-2.3064845,0.68742
44,0,0.34118208,1.1691912
44,0,-0.48139042,-1.4382628
44,0,-1.4036894,-0.7608769
44,0,-1.9401679,0.9511469
44,0,-1.9392405,0.28003287
44,0,-1.7499866,1.5376998
44,0,-0.9203368,-0.42288586
44,0,-2.004036,0.72384626
44,0,-0.42224067,5.176665
44,0,11.326487,-0.35979158
44,0,-1.2093921,-1.1336086
44,0,-0.73991704,-1.4753051
44,0,1.8716617,0.20489848
44,0,-1.9881995,0.43487337
44,0,-1.9341524,2.6333802
44,0,-2.011016,0.6334086
44,0,-0.8755649,-0.8381735
44,0,-1.7927217,0.43697226
44,0,-1.2465196,-1.0380924
44,0,-0.9166079,-1.4005067
44,0,-1.5005505,-0.7464176
44,0,2.1312346,2.1867154
44,0,-0.09472579,-1.3878006
44,0,-0.19835234,-1.3796794
44,0,-2.0883973,0.45422292
44,0,-1.701302,1.7165669
44,0,-0.63508844,-1.9346933
44,0,-1.6096194,1.4023285
44,0,-1.3623962,0.008814093
44,0,-0.85042226,-1.2753624
44,0,-1.2134709,0.2967576
44,0,-1.4378364,-0.52892697
44,0,-0.5103747,-1.2496834
44,0,-1.4234684,0.15252951
44,0,-0.92282456,-1.5509156
44,0,-0.26572692,-1.380494
44,0,14.410704,11.409621
44,0,-1.2331574,0.060694903
44,0,-2.0492837,0.65003604
44,0,-0.6593077,-0.16760764
44,0,0.2344189,-0.8650492
44,0,-0.613916,2.169676
44,0,-1.5018618,-1.2690989
44,0,14.46265,10.691734
44,1,-2.2166438,2.0637705
44,0,-1.1811414,0.21999404
44,0,-0.87507516,-1.550739
44,0,0.13843834,1.0809615
44,0,-0.9349956,-1.0156851
44,0,-2.0802763,0.51833916
44,0,-2.090111,0.2241468
44,0,-0.8886953,-1.5135716
44,0,-2.006086,0.380292
44,0,-2.3779874,1.0549654
44,0,-1.8640857,0.8385079
44,0,-2.1869833,0.9768938
44,0,-1.8926399,0.64180636
44,0,-1.6208773,0.72465277
44,0,-0.83642775,-1.5724049
44,0,-0.25143158,3.0505047
44,0,-1.1668973,1.2711383
44,0,-0.5812367,-0.93100476
44,0,-1.7169361,1.2324733
44,0,-0.87027436,-1.4739028
44,0,9.416457,-2.082801
44,0,7.968689,3.0478964
44,0,-0.70300436,-1.0658656
44,0,-1.2831268,2.2610326
44,0,-1.0122409,-0.7141353
44,0,-2.1012604,0.5230146
44,0,4.814181,8.667582
44,0,-1.9494755,0.3054425
44,0,-1.424469,0.15166943
44,0,-1.5022237,-1.1551352
44,0,-0.8172597,-1.3951892
44,0,-1.1329,0.03921029
44,0,7.220388,-0.27703685
44,0,0.12537509,-0.7308756
44,0,-0.7642214,-0.7396352
44,0,-0.3060449,-1.3463686
44,0,-2.015325,32.553265
44,0,-1.0280428,1.9191262
44,0,-1.5667541,2.3670204
44,0,-1.3990662,0.7898516
44,0,-1.6169214,0.059765093
44,0,-1.9630663,0.37386563
44,0,0.5684465,-0.17696027
44,0,-1.9197605,0.29981115
44,0,-0.3791117,-0.16228896
44,0,-1.888968,0.47045293
44,0,2.2591062,4.504703
44,0,-1.14979,2.3793268
44,0,-0.55475754,-0.52648187
44,0,-1.8411,0.50467247
44,1,-0.54207104,-0.038815722
44,0,-2.0137186,0.58497155
44,0,-1.2699716,0.20534657
44,0,-1.2466156,0.9696144
44,0,-1.9413307,2.7198515
44,0,-1.8886607,3.836027
44,0,-2.0278416,0.43659654
44,0,-0.95323604,-1.4633025
44,0,-0.8370062,0.068886995
44,0,-0.99206525,1.0809199
44,0,-2.004377,0.42058912
44,0,-1.0612168,-0.86253816
44,0,-2.3832934,1.9169309
44,0,-0.6057158,2.0075765
44,0,-1.6287317,1.3917621
44,0,-2.4732146,0.7796882
44,0,-1.818027,-0.32158804
44,0,-0.6833174,-1.507768
44,0,-0.90217704,-1.6071259
44,0,-0.63111585,0.12281059
44,0,-0.62663573,-1.3424349
44,0,-0.42463368,-1.565613
44,0,-2.0065424,0.24370171
44,0,-0.84386325,-0.9034604
44,0,-2.0225725,0.4805359
44,0,1.5772216,-0.6788527
44,0,2.446944,-0.93816394
44,0,-1.4916537,3.0994549
44,0,-1.9781287,0.37411222
44,0,-1.3237798,-1.0619694
44,0,-1.9948413,0.54912233
44,0,-1.9236543,-0.23039979
44,0,-0.96323067,-0.19872692
44,0,0.28172764,-0.8941489
44,0,9.574986,-1.3466951
44,0,9.701799,-1.4183348
44,0,-1.0432587,0.09949113
44,0,-0.492162,-1.6238884
44,0,1.1184796,-0.6694814
44,0,2.7782526,-0.8239608
44,0,-0.22309771,-0.44160706
44,0,-2.104525,0.4869651
44,0,-1.9566126,0.3109159
44,0,-2.2380238,1.084377
44,0,-1.2005787,1.5016538
44,0,-2.0466754,0.406301
44,0,-1.9726226,0.3245593
44,0,-0.36604652,-1.7358109
44,0,-1.4685869,0.7529612
44,0,0.12331609,-0.43558848
44,0,-1.3132181,-0.25542024
44,0,-1.7959146,0.97673637
44,0,-2.2704055,0.9492101
44,0,2.983516,-1.1727139
44,0,-0.7163985,-1.4723346
44,0,-1.7058637,0.6552139
44,0,-0.87663513,-1.5861005
44,0,-0.9062082,-1.7440454
44,0,-0.5559004,-1.3677906
44,0,-0.56160396,1.4571222
44,0,14.537779,10.311846
44,0,-0.77347016,-1.6364621
44,0,5.3085876,-2.1294475
44,0,5.3833013,-2.776363
44,0,-0.83695143,1.1809016
44,0,0.072291836,0.43688816
44,0,-2.0603442,0.24842946
44,0,-1.8256798,1.0823797
44,0,-1.9683516,0.46914598
44,0,-1.9061446,0.54099894
44,0,-1.8937459,1.7380961
44,0,-1.2857091,-0.09898712
44,0,-1.995476,0.5115496
44,0,-1.705373,1.5638126
44,0,0.20118357,-1.3908948
44,0,-0.6478265,-1.1472913
44,0,1.090406,-0.47870544
44,0,-2.168269,4.0020113
44,0,-0.41703415,-0.7485095
44,0,-1.0834479,3.4804635
44,0,-0.95912606,-1.4240791
44,0,-0.38466066,-2.042973
44,0,-0.793102,1.4530492
44,0,-0.94015056,-1.2406228
44,0,-2.4775229,0.81424576
44,0,-2.2169566,0.70552135
44,0,-1.2612655,2.0372996
44,0,-2.0685818,0.5069394
44,0,-1.8292847,0.5808318
44,0,-1.3488965,0.3186892
44,0,-0.29253176,-1.5544028
44,0,-1.4665833,0.038613766
44,0,-1.5174627,0.043740727
44,0,-2.3063505,2.1658244
44,0,-0.45706916,-1.8085566
44,0,1.3836408,12.918583
44,0,-0.48889148,-1.8450283
44,0,-1.1651177,-0.76746565
44,0,-1.6557438,-0.6290228
44,0,-0.9878256,1.232247
44,0,-0.912733,-1.0441123
44,0,-2.1221402,0.64928055
44,0,0.0073200986,-2.3414776
44,0,9.590881,-1.0829577
44,0,-0.28924307,-2.0791438
44,0,-0.4326433,-1.7286707
44,0,-0.4633487,-2.1365125
44,0,-2.3075807,1.526835
44,0,-1.5025485,0.09659562
44,0,0.2984397,-1.1597317
44,0,-2.0134506,0.44689435
44,0,-0.39561635,2.2011087
44,0,-1.0712695,-0.44995627
44,0,-2.0048716,0.4706531
44,0,-1.0112906,-1.4439259
44,0,-0.56922615,1.5359393
44,0,-1.4097309,-1.1299826
44,0,-0.40139824,-1.7181616
44,0,-0.9888597,-1.2688205
44,0,-0.90687186,-1.6405382
44,0,-0.06758575,0.29879954
44,0,9.820344,-1.7587242
44,0,-2.047945,0.4023688
44,0,-0.41619658,-1.1874802
44,0,-2.5875945,1.5567434
44,0,-0.93352073,0.17736086
44,0,-2.0133317,0.42369422
44,0,1.4631963,3.219181
44,0,-0.9712549,-1.4444213
44,0,-0.3950796,-0.8673744
44,0,-1.5184906,-0.9766433
44,0,-0.5197996,-1.2884675
44,0,-0.17435211,-0.5408911
44,0,-0.40080518,-1.1992018
44,0,-0.7519281,-1.6544714
44,0,-1.4881325,0.9589224
44,0,-0.80196416,-1.0049996
44,0,0.53613436,-0.38746104
44,0,3.5463107,-0.66805464
44,0,-0.14893964,-0.6690916
44,0,2.5392225,-0.7222966
44,0,-0.9834679,-1.5962346
44,0,-2.2949333,0.8497491
44,1,-0.25751618,1.9928964
44,1,-1.8002985,1.5807989
44,0,-0.7792095,-1.6449782
44,0,0.09681578,2.2656033
44,0,-1.266892,-1.1103683
44,0,-1.1096005,0.008751217
44,0,-2.283846,1.666346
44,0,0.36865884,-1.4106262
44,0,-1.5143921,0.98270774
44,0,-1.1490426,-0.99250954
44,0,11.03959,9.5460005
44,0,-0.8803584,-1.6219243
44,0,-0.4546011,-1.5321869
44,0,-1.3832552,-0.24447736
44,0,0.33016104,-0.036968052
44,0,-2.332081,0.69120014
44,0,-0.5631089,0.4997991
44,0,-0.61194503,-1.9866933
44,0,-0.36779281,-1.6069158
44,0,-0.9852689,-1.6465158
44,0,-1.3497076,0.13994205
44,0,-1.2294557,-1.0542357
44,0,-1.0664141,-1.2004721
44,0,-0.4086051,-0.86906934
44,0,-2.1118033,0.8761484
44,0,-0.91379005,-1.6069973
44,0,-0.452406,-0.3486951
44,0,0.1245324,0.5762323
44,0,-0.40433216,-0.9603666
44,0,-1.2355783,-1.1282578
44,0,-0.6886757,-0.4328968
44,0,-1.9466228,0.9552699
44,0,3.3488905,14.193096
44,0,-1.3152378,-0.007503189
44,0,-1.3193941,-1.1021655
44,0,-0.62443274,-1.0400226
44,0,-0.22199309,2.3085992
44,0,-2.0273912,0.4662572
44,0,-1.9237826,0.46337163
44,0,-1.9180076,1.2751229
44,0,-0.9064283,-1.5649142
44,0,-0.849736,-1.3434844
44,0,-0.90094644,-1.6790508
44,0,-1.9199963,0.45974106
44,0,-2.3553333,1.0600506
44,0,-0.46016955,-1.4439191
44,0,-0.30650362,1.3411505
44,0,14.049445,10.1695
44,0,-1.0331879,-1.1988219
44,0,-1.0738924,-0.95315766
44,0,-2.327224,0.32061297
44,0,-2.279521,1.3193853
44,0,0.20666179,-1.856553
44,0,-1.8797312,0.23659699
44,0,-0.16402307,2.7919033
44,0,0.84078294,-1.4116575
44,0,-2.011034,0.38978463
44,0,-0.88226396,-1.5343032
44,0,-0.8484878,-1.174874
44,0,-1.663526,0.52936816
44,0,-1.9069412,0.96006405
44,0,14.555728,11.302993
44,0,-0.89746755,1.5877368
44,0,-1.9250255,1.1544051
44,0,-1.3056939,0.8053632
44,0,-1.901994,0.38912046
44,0,-0.5947879,3.60726
44,0,-0.6972995,-1.6862631
44,0,-1.4337156,-0.0760843
44,0,-1.4137254,0.25862655
44,0,-0.8518727,-1.3220961
44,0,-2.150445,0.76968324
44,0,-2.005271,0.35189268
44,0,-0.7541221,-1.7375234
44,0,-0.51876193,3.5041049
44,0,-1.7313759,1.1682539
44,0,-0.09560689,-1.7622993
44,0,0.11508513,-1.5438402
44,0,-1.8621573,1.7385209
44,0,-0.948726,-0.0895096
44,0,-0.933477,-1.4332817
44,0,-1.2957265,-0.9116507
44,0,0.100269526,-1.4747391
44,0,-0.99962705,-1.5215156
44,0,-1.4727464,-0.41496703
44,0,-0.8806403,-0.93327004
44,0,-0.80387133,-0.41568175
44,0,-1.0371499,-0.61430836
44,0,-1.3550899,0.6620631
44,0,-0.6047593,-0.13801356
44,0,-0.9931688,-1.4907073
44,0,-1.2701871,-1.205691
44,0,-1.8754895,0.33316106
44,0,-1.2006142,6.9104667
44,0,-0.8425945,-1.7210113
44,0,-1.5950205,3.4197042
44,0,-1.3775511,-0.49639443
44,0,-2.1718235,0.711935
44,0,-0.994914,0.776176
44,0,6.8630214,-0.92093927
44,0,7.8693004,-1.2565323
44,0,-0.9213554,0.003045665
44,0,-1.9194872,0.20883611
44,0,0.0021831319,-1.253225
44,0,-0.5988456,1.8510218
44,0,-0.49077344,0.13132802
44,0,0.19354501,-0.26244816
44,0,-2.2071526,0.8894012
44,0,-0.012510836,1.1293864
44,0,-0.29685408,-1.0338835
44,0,0.07692623,4.6366115
44,0,-1.3986356,-0.9144186
44,0,-1.644036,0.17166188
44,0,0.52803755,1.9338434
44,0,-0.33864173,1.2087791
44,0,14.809209,11.705013
44,0,-0.83673286,-0.068567686
44,0,-0.9684771,0.20123976
44,0,-1.3543899,-0.9416579
44,0,14.642589,12.504852
44,0,-1.9177155,0.36955723
44,0,-1.4197156,0.94223106
44,0,9.455717,-2.3060477
44,0,10.044931,-0.97041243
44,0,-2.3953803,0.6248082
44,0,-1.1555321,-0.41064426
44,0,14.435421,11.57234
44,0,-1.606858,1.635471
44,0,-1.3208952,1.1396893
44,0,-1.4929304,-0.004129065
44,0,-2.0431523,0.42341253
44,0,-2.0436163,0.47301582
44,0,-0.5006207,-1.9486587
44,0,-0.9259029,-1.5303662
44,0,14.649154,12.191268
44,0,-1.2750623,0.6250091
44,0,-1.9635005,1.0246898
44,0,0.559585,1.4499032
44,0,-1.9647248,0.33461165
44,0,-1.8937204,0.33353534
44,0,-0.011931926,1.3015608
44,0,1.3129125,3.5432734
44,0,2.6358094,3.135196
44,0,-0.6519042,0.327394
44,0,-0.71477455,-0.21760382
44,0,3.645109,-1.5964553
44,0,-2.1374886,0.5204527
44,0,-0.44941258,-0.84641623
44,0,-1.4762824,0.47634166
44,0,-0.89399344,-1.5815411
44,0,-1.311111,0.061279587
44,0,-1.2010489,0.11227074
44,0,-0.98452824,-1.4124198
44,0,-2.1566422,1.0586764
44,0,-1.6756854,0.05711125
44,1,-2.043018,1.3001752
44,0,-1.8592384,0.50435907
44,0,-0.86624783,-1.5046355
44,0,2.4552073,-0.11685649
44,0,-1.9838829,0.45142394
44,0,-2.0713978,0.5458898
44,0,-1.0976837,-1.6568943
44,0,-1.63745,1.1265634
44,0,3.4701025,-0.25531155
44,0,-1.1299164,0.5004093
44,0,-1.0752459,1.4663969
44,0,-1.9009154,0.3239381
44,0,-1.2117193,-0.97478765
44,0,-0.7537214,-1.4816241
44,0,-1.9701355,0.020643162
44,0,-2.1924264,1.9033974
44,0,-1.1382532,-1.0455747
44,0,-2.0243037,0.45627967
44,0,-0.8714772,-1.6935189
44,0,-1.9005482,0.3125396
44,0,-0.9532526,0.22550803
44,0,-0.9975622,-1.1998682
44,0,-1.1861732,2.2321513
44,0,-0.87031776,1.3957555
44,0,-0.4662059,-1.505045
44,0,0.1875866,1.6226333
44,0,-0.6800735,0.29534286
44,0,-2.2969038,1.3966814
44,0,-2.2807004,1.9674015
44,0,-0.55760807,3.6438735
44,0,9.833392,-1.2051934
44,0,-1.2787938,-0.2361559
44,0,-0.9046392,-1.618034
44,0,-0.8033666,-1.16435
44,0,-1.8086474,1.4762509
44,0,-2.1333046,3.1475258
44,0,0.27179164,1.2324624
44,0,-0.88565177,-1.5535511
44,0,-1.3410933,-1.0220267
44,0,-0.6101918,0.15225244
44,0,-1.2887774,1.303089
44,1,-2.041877,1.4214416
44,0,-0.5147067,0.49133208
44,0,-1.685466,0.2837129
44,0,-1.6763537,3.0064597
44,0,-0.9941085,-1.4957672
44,0,-1.0146313,-1.4265636
44,0,-0.4661671,-0.6893372
44,0,-0.08955988,-1.9077221
44,0,-0.24911806,-2.1985285
44,0,-0.93308336,-1.583085
44,0,-0.7544819,-0.120453276
44,0,-1.8977776,0.78771687
44,0,-0.8133401,-1.4646779
44,0,2.3088012,1.3575245
44,0,-1.4316688,-0.5301095
44,0,-1.8990898,0.3069516
44,0,-1.1140752,-0.25116375
44,0,-1.3811989,1.118731
