tau,label,tsne1,tsne2
44,0,-1.6038322,19.367043
44,0,-32.83377,-9.197244
44,0,18.620016,9.421359
44,0,-6.2083826,11.748525
44,0,-14.442124,20.584776
44,0,-11.496271,20.099123
44,0,-1.2855718,-33.145557
44,0,48.922237,22.877913
44,0,-51.46137,-8.933493
44,0,-39.71928,17.336649
44,0,-46.338665,-21.955408
44,0,-4.260423,-11.324398
44,0,-1.6757542,-64.98937
44,0,-32.233963,17.875467
44,0,-50.126656,48.529636
44,0,-34.09841,61.683586
44,0,-0.12040744,2.313878
44,0,-22.184755,-14.0630455
44,0,38.030136,24.768343
44,0,-19.128933,-11.350867
44,0,34.3513,24.58642
44,0,9.13742,-1.4428555
44,0,8.652479,-1.748399
44,0,10.200837,38.501934
44,0,-47.40487,-8.974198
44,0,12.502699,-9.860478
44,0,-27.00261,-6.8980284
44,0,37.770153,27.809782
44,0,-28.451223,25.350702
44,0,-63.981606,30.309593
44,0,29.052526,10.816991
44,0,27.813635,13.320639
44,0,9.257151,-39.902054
44,0,-34.79876,-9.025402
44,0,9.981088,-66.2068
44,0,-8.755694,-73.54404
44,0,48.609875,23.112774
44,0,27.174883,-19.686153
44,0,-20.581032,-24.068333
44,0,19.837921,6.9325037
44,0,-27.95156,2.2346292
44,0,24.015953,-5.3255877
44,0,-41.46121,28.828548
44,0,1.7032287,-6.8616767
44,0,-58.01347,23.285524
44,0,-37.294186,0.8142481
44,0,-61.446705,13.888147
44,0,12.434636,22.796827
44,0,-30.640757,-50.72243
44,0,-30.647797,62.59814
44,0,30.678288,-2.7450092
44,0,-3.1756275,18.698881
44,0,14.020692,28.455315
44,0,-2.5172763,15.3841095
44,0,19.880392,27.019547
44,0,-9.692613,21.797434
44,0,-27.502827,23.480057
44,0,-10.151607,13.734175
44,0,-21.338388,20.127993
44,0,-31.692049,16.2777
44,0,51.689445,46.45088
44,0,28.86238,-6.171743
44,0,-16.053127,-8.979856
44,0,-8.820507,-33.473824
44,0,-62.853363,30.09807
44,0,-51.661686,47.913143
44,0,-50.820156,39.610046
44,0,-29.588669,-29.113646
44,0,-27.718468,26.509962
44,0,4.2392583,18.273746
44,0,10.277767,-9.63376
44,0,35.46297,1.0206628
44,0,-19.342098,-11.757326
44,0,11.175693,41.024887
44,0,38.526535,13.419933
44,0,-6.3070226,2.4423609
44,0,6.128962,-9.394982
44,0,2.1932378,-6.6118684
44,0,33.103977,26.235483
44,0,-22.285614,-67.19455
44,0,-44.429188,-13.55614
44,0,-26.019402,13.279692
44,0,-2.9587998,14.86434
44,0,5.574875,-60.82782
44,0,-19.144897,-42.39047
44,0,53.272686,-21.19963
44,0,6.9623303,5.140915
44,0,-5.7244763,8.413743
44,0,-45.23123,38.73451
44,0,-61.374992,13.847119
44,0,-28.1014,28.84142
44,0,42.273796,23.416748
44,0,-45.68957,-19.719826
44,0,12.955429,27.436363
44,0,-28.091133,-34.36638
44,0,-36.334763,37.541027
44,0,2.154713,14.789895
44,0,-11.476512,20.207014
44,0,11.802669,17.26672
44,0,-5.8437543,53.72394
44,0,-26.980017,-14.452197
44,0,52.010555,42.78544
44,0,-38.934395,21.36297
44,0,-36.639923,27.733479
44,0,10.20691,-64.81919
44,0,-30.422398,15.444343
44,0,38.089336,-11.984968
44,0,-14.046866,43.743896
44,0,60.217823,-29.901625
44,0,59.169186,-30.27313
44,0,-20.84829,-67.04138
44,0,3.3421626,-71.99989
44,0,53.476902,43.297897
44,0,-4.174628,21.415382
44,0,49.451344,4.1433744
44,0,51.821476,46.487305
44,0,-21.24968,-67.562164
44,0,25.29904,42.50905
44,0,67.147484,-31.367153
44,0,65.78629,-32.2755
44,0,-67.555626,13.797926
44,0,11.807805,17.274256
44,0,-33.32696,51.62117
44,0,-17.935814,-14.943794
44,0,-18.788998,-13.667492
44,0,-29.72413,2.6552734
44,0,48.60965,23.112371
44,0,-13.522075,-9.43682
44,0,-12.141565,43.814426
44,0,-20.197323,-43.87413
44,0,25.883797,10.615516
44,0,2.0097911,65.58158
44,0,-37.24324,22.575563
44,0,51.287952,43.7387
44,0,-38.039337,40.39295
44,0,-50.22827,48.70723
44,0,53.628933,42.66181
44,0,53.440453,41.964874
44,0,-50.433662,48.167927
44,0,-26.882809,57.427784
44,0,1.2853329,-62.248383
44,0,-33.947292,-25.349669
44,0,51.776234,43.52275
44,0,-28.167395,14.890991
44,0,13.699097,8.086236
44,0,12.7805,27.28885
44,0,-5.9494686,-56.20147
44,0,27.229063,12.832509
44,0,-8.514345,-22.787315
44,0,-26.955029,57.78842
44,0,-54.139477,-25.568878
44,0,29.549595,12.689496
44,0,-19.640263,5.557819
44,0,-66.37387,11.950301
44,0,-6.2023444,-66.09021
44,0,4.5734577,-37.93549
44,0,-30.931128,-50.634933
44,0,6.4905496,-44.0
44,0,-21.233595,-66.24859
44,0,38.581406,25.684063
44,0,4.6755524,-66.870995
44,0,-23.429588,-46.22013
44,0,7.93427,18.663034
44,0,6.2729354,6.1805634
44,0,-40.28111,4.7418094
44,0,-19.821486,16.549973
44,0,21.743767,-6.8138285
44,0,-17.191368,10.056997
44,0,20.131134,57.197956
44,0,-14.380277,21.502718
44,0,-71.9166,3.9418035
44,0,-25.011053,23.141945
44,0,-0.14205866,-39.828484
44,0,-18.922882,-42.893116
44,0,-20.242945,-67.196846
44,0,-3.63829,-62.443916
44,0,51.494984,43.77294
44,0,-7.6657834,8.503679
44,0,-9.331751,-4.0977736
44,0,-18.945482,-10.563832
44,0,24.515028,-3.38639
44,0,-40.53425,2.1682522
44,0,-6.2158427,-55.872795
44,0,0.9470416,-55.642067
44,0,-32.21658,-11.669233
44,0,-30.82356,-8.441372
44,0,-19.94381,-60.430702
44,0,-46.37453,37.67054
44,0,31.798208,1.1631287
44,0,15.863937,-42.005806
44,0,-40.914307,-27.560501
44,0,-1.989468,18.800915
44,0,67.63838,-29.388771
44,0,67.48677,-30.5143
44,0,-36.493652,57.83523
44,0,38.117367,-16.869173
44,0,65.871864,-30.955883
44,0,66.48547,-29.863697
44,0,3.7230697,3.1046078
44,0,-40.90768,26.717697
44,0,-22.97557,13.641138
44,0,-59.962864,10.000265
44,0,51.96108,43.73496
44,0,-11.405544,17.541355
44,0,-10.593356,17.589556
44,0,-39.68417,-19.842709
44,0,49.609486,-17.182093
44,0,28.78215,2.9822133
44,0,-63.701523,15.520273
44,0,-51.507553,40.311653
44,0,-5.547712,10.909727
44,0,-2.5808043,-59.50792
44,0,14.85003,-40.33401
44,0,-1.2127727,-38.637703
44,0,-18.308014,-13.624774
44,0,4.246544,18.265951
44,0,-7.117484,-34.12514
44,0,51.715054,42.578053
44,0,27.044407,14.714092
44,0,-29.003325,7.9127545
44,0,42.159977,16.819815
44,0,-28.971375,7.9261584
44,0,18.30771,0.32622343
44,1,-9.835353,-48.4542
44,0,2.263239,-2.2318008
44,0,-21.41863,0.3402848
44,0,53.99797,45.9464
44,0,54.236618,42.66173
44,0,-40.231873,20.564156
44,0,-58.45381,17.543837
44,0,45.808266,0.06796444
44,0,-0.50371635,-29.655355
44,0,29.734507,13.904131
44,0,-33.64874,60.50549
44,0,-62.410378,15.018565
44,0,52.788254,-15.990298
44,0,1.272188,25.132095
44,0,53.933796,42.13215
44,0,53.945168,43.120564
44,0,-40.58573,5.4691367
44,0,2.0896988,1.7319298
44,0,47.925034,40.70993
44,0,-17.99783,-14.711595
44,0,-47.325962,30.79924
44,0,-39.140785,39.445023
44,0,-9.110687,-33.410107
44,0,-31.201517,-11.162524
44,0,-1.0777979,18.934412
44,0,-5.851738,-59.7599
44,0,-21.661064,-66.703926
44,0,9.2826605,24.200502
44,0,28.671148,12.437576
44,0,17.350407,12.606413
44,0,17.350775,12.611796
44,0,2.9677777,-67.67162
44,0,-44.994415,43.084423
44,0,66.22935,-30.741335
44,0,66.41697,-29.760656
44,0,-47.706997,30.524578
44,0,-51.019955,39.245586
44,0,-3.7092748,-50.022953
44,0,9.248938,21.646559
44,0,-64.13165,28.594776
44,0,-32.64283,-11.861919
44,0,53.808155,45.834576
44,0,11.791488,17.254164
44,0,-43.30599,-22.40031
44,0,-7.152592,-34.1061
44,0,36.93019,-5.7767844
44,0,9.952955,-4.7200956
44,1,21.093884,7.0028896
44,0,-9.436926,-47.32494
44,0,-43.51891,-28.494123
44,0,30.667122,-10.056531
44,0,10.167816,-9.690764
44,0,35.228855,-58.313053
44,0,-9.886851,-46.89025
44,0,5.6053367,-35.463886
44,0,64.806274,-32.310402
44,0,-48.548985,52.893208
44,0,-26.289278,-14.494349
44,0,-59.885834,11.479366
44,0,29.462757,12.452506
44,0,-28.425863,6.1719193
44,0,55.240723,-23.231869
44,0,19.311655,-23.139517
44,0,-8.882039,0.7740405
44,0,-53.826538,12.659121
44,0,9.255531,21.64492
44,0,2.5135279,-34.532524
44,0,-2.4619763,-56.82202
44,0,-50.23553,51.630985
44,0,14.852879,-40.325363
44,0,38.669285,-7.426332
44,0,-37.827366,57.610737
44,0,49.81302,-18.084118
44,0,-25.839722,57.676926
44,0,14.782347,-40.29501
44,0,27.790636,13.408563
44,0,-31.409319,63.789352
44,0,-11.785459,-1.2157081
44,0,-39.393185,-3.8981218
44,0,-7.0709424,-56.267895
44,0,-44.943645,43.166233
44,0,-11.894581,17.715284
44,0,50.22609,43.409565
44,0,-19.253891,15.169038
44,0,3.0823946,25.152533
44,0,-37.10019,37.148045
44,0,-8.227139,-53.989185
44,0,-64.000015,18.053219
44,0,52.605324,43.177094
44,0,53.82157,45.838745
44,0,11.808989,17.275343
44,0,12.268295,41.725277
44,0,-58.573574,17.958874
44,0,20.596626,8.039926
44,0,-20.223116,-45.271664
44,0,-31.323513,55.34325
44,0,-17.700342,9.704815
44,0,-5.6630464,8.588617
44,0,10.286459,24.66059
44,0,-25.879845,57.701633
44,0,47.190933,-20.2981
44,0,47.18889,-20.2979
44,0,10.402994,-9.571272
44,0,-1.0391738,-50.09299
44,0,8.316965,-42.24121
44,0,-28.815353,8.853507
44,0,52.490166,42.51563
44,0,5.957836,-69.24504
44,0,-62.717384,14.495949
44,0,6.367823,-62.309525
44,0,2.2677715,-72.16236
44,0,12.450793,-14.877082
44,0,42.209167,25.09427
44,0,-25.782833,21.45085
44,0,-32.651882,-11.8747
44,0,19.669231,3.8550608
44,0,7.849325,16.163774
44,0,-19.44058,-24.254128
44,0,-4.4089723,33.7642
44,0,36.010796,1.9529053
44,0,-32.24572,-47.671436
44,0,-49.12627,48.47555
44,0,-11.958949,18.287464
44,0,-5.518379,-33.912445
44,0,-12.964802,43.235184
44,0,-16.04526,-7.5446253
44,0,-18.809877,-9.641725
44,0,67.86854,-30.955885
44,0,-6.212947,54.197636
44,0,66.76696,-30.06145
44,0,43.26578,7.8650002
44,0,-46.68054,50.7663
44,0,-7.8909926,20.517496
44,0,-39.664486,-19.848177
44,0,6.915143,-48.028824
44,0,34.18799,7.084346
44,0,-42.029346,42.723648
44,0,7.034867,-38.175674
44,0,-21.573133,-66.09881
44,0,-42.877,-27.03543
44,0,11.539584,37.76249
44,0,6.3794184,-46.38274
44,0,-62.915264,30.106947
44,0,-13.007795,43.386135
44,0,-31.419909,63.905457
44,0,-3.3290355,14.099664
44,0,-31.334877,-27.442059
44,0,-1.5068415,20.083166
44,0,2.0394807,13.646924
44,0,-8.998638,24.130848
44,0,-55.679737,18.573795
44,0,-24.732813,-11.935527
44,0,-3.7092936,-50.026512
44,0,-21.215942,20.168034
44,0,3.5537198,21.901434
44,0,-47.024498,-14.678087
44,0,37.664604,29.803024
44,0,-23.351398,-0.17139858
44,0,-14.766329,3.4154847
44,0,8.644832,-42.375088
44,0,35.48742,6.932491
44,0,59.71411,-22.230858
44,0,-9.021835,-48.54655
44,0,-38.268307,39.698906
44,0,65.85139,-30.810312
44,0,-1.2536204,14.109317
44,0,46.174103,3.994377
44,0,17.590742,-46.48163
44,0,19.916096,27.033316
44,0,18.43076,17.398624
44,0,-25.693256,7.0151057
44,0,-46.91991,49.89871
44,0,-31.974535,64.40714
44,0,-0.5481634,-28.824783
44,0,-9.555184,22.047594
44,0,-29.86272,-15.762613
44,0,66.13024,-30.732431
44,0,10.123987,6.2733088
44,0,2.6053102,-37.318504
44,0,-8.961521,-33.40008
44,0,-30.6486,-50.718582
44,0,-46.90337,50.396946
44,0,-39.097176,-16.83826
44,0,46.585655,-12.366527
44,0,20.213924,57.271862
44,0,36.420734,-10.641296
44,0,0.7726629,20.137936
44,0,-61.60744,19.213982
44,0,27.257526,16.324781
44,0,2.3394275,-71.42584
44,0,2.8341093,-37.776268
44,0,2.3199608,32.41474
44,0,-19.364231,-23.501503
44,0,-3.0833118,14.43277
44,0,24.831793,19.974043
44,0,-18.126633,3.9716067
44,0,-42.06848,42.682625
44,0,-30.5751,-50.895927
44,0,7.287502,-2.3714826
44,0,-7.156172,-66.34085
44,0,-46.643982,35.095554
44,0,-14.817119,43.850468
44,0,-48.552105,-19.90197
44,0,-64.79886,18.906345
44,0,-37.71477,54.109577
44,0,66.6366,-32.322105
44,0,65.84488,-32.317684
44,0,48.59542,1.982375
44,0,-39.216335,-3.998004
44,0,-29.239882,13.242777
44,0,-15.495678,9.060916
44,1,-1.6046133,-6.2918806
44,0,-2.3731124,-26.417204
44,0,-32.65143,-11.874676
44,0,8.197481,11.246771
44,0,19.638826,-14.364974
44,0,-45.674103,-19.739199
44,0,-50.647133,39.645508
44,0,16.489042,-15.84603
44,0,6.4064074,-47.72561
44,0,-13.251257,16.794271
44,0,-22.090174,-53.571205
44,0,-48.224792,51.746315
44,0,-41.945663,-10.939711
44,0,40.3087,21.775675
44,0,-42.22293,44.551765
44,0,60.10733,-30.31217
44,0,-8.9037895,-33.4257
44,0,51.990685,43.185947
44,0,-58.062046,-7.0271587
44,0,-20.632225,-24.008173
44,0,-66.34546,12.53486
44,0,-43.599197,-28.438667
44,0,-2.4174988,-56.992134
44,0,-31.85813,-24.824747
44,0,30.384823,-11.944469
44,0,-28.391006,52.72037
44,1,-1.482263,-6.271046
44,0,4.261476,18.284258
44,0,24.962416,-8.156978
44,0,-22.004637,0.6103631
44,0,25.653503,-24.081331
44,0,-13.627564,40.42647
44,0,-11.545307,20.202513
44,0,16.807983,17.119137
44,0,-35.61111,61.746124
44,0,-14.551805,9.053487
44,0,-46.625652,31.080002
44,0,6.6510487,28.599606
44,0,20.033691,-10.6055565
44,0,23.216997,-4.4405975
44,0,-17.759012,9.558045
44,0,-51.605515,39.679115
44,0,34.462833,1.4507052
44,0,-11.588948,-12.608345
44,0,-5.7388663,10.699077
44,0,-10.875587,-33.387432
44,0,-31.752504,10.656574
44,0,-3.7876935,34.0342
44,0,35.840828,7.204521
44,0,7.4885216,45.64094
44,0,-40.58697,-8.016855
44,0,-53.484886,-2.2812033
44,0,-39.1264,20.37193
44,0,-20.17961,-43.868706
44,0,-36.309933,28.191265
44,0,-8.262581,20.661034
44,0,68.97373,-34.87453
44,0,-2.1088674,-65.842316
44,0,2.3680606,-58.11539
44,0,4.9668236,1.3152148
44,0,-30.614897,20.342123
44,0,-20.642548,-0.86709213
44,0,-46.290775,51.307793
44,0,-2.1342113,-68.36981
44,0,-6.2080483,2.3291411
44,0,-7.870098,-59.96889
44,0,3.821735,-61.59571
44,0,-21.28437,-64.468575
44,0,-25.573856,42.483067
44,0,3.370507,-64.9005
44,0,-6.2895293,0.34679818
44,0,-39.535686,28.157076
44,0,-63.634075,29.392647
44,0,5.330042,-11.154671
44,0,-34.216618,6.152396
44,0,-47.381733,30.817562
44,0,3.1736152,-72.03466
44,0,-25.48456,55.33034
44,0,-21.273514,-64.5487
44,0,17.280428,-9.527424
44,0,-26.946188,57.787186
44,0,9.067987,-39.834076
44,0,16.325676,-12.681782
44,0,52.715973,43.513477
44,0,-20.60864,-67.25763
44,0,-46.51094,50.334892
44,0,25.488028,22.702581
44,0,8.163931,-18.570253
44,0,-6.4322066,28.764456
44,0,24.828587,39.954018
44,0,51.21916,43.006737
44,1,-14.50147,-10.3368025
44,0,-31.699049,64.19206
44,0,4.672701,-66.20921
44,0,10.167159,38.490932
44,0,39.268154,30.122568
44,0,-46.921253,50.381268
44,0,-0.28708574,1.9805495
44,0,41.404663,24.159609
44,0,-27.10622,15.539937
44,0,-38.187458,16.551142
44,0,-24.820883,-2.1149948
44,0,-47.080364,-14.655388
44,0,-15.089263,8.969352
44,0,-41.520714,-23.635397
44,0,5.32353,-65.86589
44,0,-4.7230167,33.73986
44,0,-13.97234,44.634415
44,0,37.594376,-0.0061221714
44,0,-32.92002,-26.691496
44,0,0.9244324,-55.621094
44,0,66.367,-30.061499
44,0,-13.627685,40.42695
44,0,-8.61279,-48.98543
44,0,-40.14878,-19.553524
44,0,-9.760635,-49.727215
44,0,-50.270638,48.705
44,0,-10.162189,13.679914
44,0,-62.763042,14.495354
44,0,-26.946913,57.787113
44,0,-2.9071476,-41.364048
44,0,5.9288244,-68.18571
44,0,-29.904207,-48.978558
44,0,59.640797,-30.958408
44,0,37.162186,12.199067
44,0,18.480518,-23.942255
44,0,40.829044,19.558912
44,0,41.24395,59.78452
44,0,-41.97466,-36.252533
44,0,3.9137845,56.536724
44,0,-38.924488,21.358738
44,0,-39.95288,4.0296655
44,0,-47.5302,35.74773
44,0,34.589268,1.0059439
44,0,-50.190426,50.70003
44,0,12.528418,41.532642
44,0,-49.99275,36.577934
44,0,12.440744,22.80295
44,0,0.25465715,23.216145
44,0,34.47919,1.6929036
44,0,-7.815211,59.412243
44,1,-6.266392,11.097953
44,0,-51.747932,44.817
44,0,-26.596922,57.698803
44,0,-65.16443,23.880548
44,0,-27.287485,-4.761481
44,0,-10.876779,-33.370903
44,0,-45.21016,37.16812
44,0,-1.1418709,-53.4024
44,0,2.7875693,5.313674
44,0,5.509513,33.210823
44,0,-44.632385,36.71646
44,0,-19.726109,-60.85152
44,0,-32.511757,13.905747
44,0,0.25117955,28.259483
44,0,1.0475738,5.871061
44,0,-34.09418,14.698342
44,0,-39.732986,2.933754
44,0,17.65429,17.679628
44,0,-1.7873887,-55.694687
44,0,-7.6741986,51.570675
44,0,13.083102,-29.791845
44,0,23.070747,5.5958796
44,0,-63.83917,18.53051
44,0,-2.8006368,-66.82486
44,0,-38.763786,40.31195
44,0,47.53923,-11.35971
44,0,6.4752812,5.6052217
44,0,-35.60766,-18.998611
44,0,-46.75552,-6.138928
44,0,16.003841,-44.95958
44,0,-37.54972,40.897778
44,0,-39.59225,3.3033903
44,0,13.984309,55.99632
44,0,33.878593,5.4721355
44,0,67.48948,-30.517017
44,0,67.67718,-30.629799
44,0,-25.65487,58.966095
44,0,19.60472,-12.914209
44,0,49.087563,23.533953
44,0,57.336567,-23.391256
44,0,34.755665,1.4009563
44,0,-50.2445,48.69498
44,0,-62.75329,14.506251
44,0,-16.04422,-7.574195
44,0,-69.29484,18.03976
44,0,-45.280624,37.54804
44,0,-49.150208,-4.9517283
44,0,6.22952,-43.45994
44,0,-64.240875,30.491364
44,0,27.094952,20.61015
44,0,-21.408945,-66.23697
44,0,-35.79926,39.718483
44,0,-42.643623,-10.687753
44,0,52.842464,-15.955579
44,0,4.9906,-41.802406
44,0,-43.504257,35.522896
44,0,4.6947875,-66.2187
44,0,43.46698,2.9435787
44,0,32.326668,24.858227
44,0,-5.126287,13.314564
44,0,51.958065,43.86535
44,0,5.2848344,-60.559544
44,0,58.34252,-30.06468
44,0,57.26223,-29.047104
44,0,7.4791856,37.40295
44,0,-3.1882923,23.389223
44,0,-35.32944,2.4901125
44,0,-40.31382,-24.75584
44,0,-51.637817,39.669064
44,0,-37.140774,37.20959
44,0,-11.6689005,42.52695
44,0,-21.98184,-66.421776
44,0,-50.477055,39.40812
44,0,-48.207222,-6.975945
44,0,-8.556464,0.5288193
44,0,42.325672,24.087688
44,0,48.614697,23.109537
44,0,-20.478785,-24.18915
44,0,-17.419106,3.615504
44,0,-27.035137,-32.14005
44,0,12.521798,-42.518795
44,0,25.46808,-6.2074385
44,0,6.138578,56.434864
44,0,39.922703,22.503128
44,0,-31.845953,11.728326
44,0,-45.062923,-12.374963
44,0,-39.794773,-19.768179
44,0,-50.401768,48.16014
44,0,-8.395664,59.44507
44,0,-45.73661,4.33889
44,0,-7.1249986,-2.4145787
44,0,-9.534962,60.950935
44,0,-44.857254,43.208202
44,0,-39.38628,-16.445602
44,0,-4.442081,-12.266125
44,0,3.78364,12.852152
44,0,30.164236,13.435508
44,0,-17.254824,-60.027115
44,0,33.776035,45.979588
44,0,-2.6444507,27.304985
44,0,37.394913,0.36428973
44,0,-23.946611,7.3357453
44,0,7.750627,-1.9182305
44,0,64.84832,-32.274323
44,0,24.453947,-7.142534
44,0,29.73602,13.911724
44,0,5.9472404,-7.8736057
44,0,-25.862112,-5.513026
44,0,-41.271927,43.19732
44,0,10.385064,6.8855615
44,0,-50.790237,39.248337
44,0,-1.5636654,21.20708
44,0,37.173214,0.886462
44,0,-44.771324,37.199646
44,0,-5.7660866,-58.579674
44,0,-1.782692,16.981329
44,0,17.434175,-46.40039
44,0,29.717152,13.438369
44,0,38.75221,30.310684
44,0,-2.4186184,-56.157726
44,0,28.408436,18.346418
44,0,62.956936,-32.908886
44,0,-45.270462,37.571873
44,0,26.725664,-19.060537
44,0,-35.549717,16.407396
44,0,-8.067277,8.406594
44,0,-46.40327,38.079147
44,0,8.041002,23.532204
44,0,2.3296108,-10.626336
44,0,5.972437,-47.81788
44,0,17.391706,-46.328903
44,0,-4.263187,-11.357719
44,0,39.64831,-10.039639
44,0,32.50087,-19.053291
44,0,34.525223,-16.464304
44,0,-38.95265,21.127787
44,0,-26.498589,-49.77316
44,0,8.227298,31.03953
44,0,45.480293,20.986557
44,0,31.708502,1.0908189
44,0,16.299358,2.8450468
44,0,8.070812,-35.500378
44,0,-27.868069,2.1213007
44,1,-11.110117,18.47463
44,1,-18.491753,-0.49206504
44,0,-6.193613,-57.677425
44,0,6.0306807,66.29878
44,0,-0.39199278,-41.591995
44,0,-32.222237,-50.88397
44,0,-16.660456,-12.949918
44,0,37.782227,12.790717
44,0,-27.49556,52.677696
44,0,-26.413742,-55.509552
44,0,50.75706,41.921215
44,0,-2.9599655,-55.285885
44,0,42.267742,16.820711
44,0,-30.748877,62.620388
44,0,20.447165,30.872772
44,0,3.5911524,4.2965603
44,0,1.8577281,24.728943
44,0,42.17697,14.736732
44,0,30.808033,14.702124
44,0,41.892593,4.696007
44,0,-26.873579,57.42342
44,0,-2.0628042,-65.79257
44,0,-18.136652,-54.867615
44,0,5.9041066,-47.789547
44,0,-40.92066,-27.548674
44,0,42.567368,2.7062209
44,0,11.59512,41.279766
44,0,3.7341125,3.915238
44,0,-4.295712,-10.823771
44,0,-3.6224732,-62.46454
44,0,11.519067,41.267925
44,0,-47.33201,0.12380845
44,0,39.377605,58.65948
44,0,-47.317177,41.913654
44,0,-3.7275462,-68.76755
44,0,-8.948813,-56.165634
44,0,-4.190747,14.491539
44,0,-39.155296,39.44367
44,0,-67.59461,15.525168
44,0,-34.169174,-12.077606
44,0,13.280567,-42.633686
44,0,0.90649307,-36.544483
44,0,-2.4207842,-56.99185
44,0,-67.65388,15.478639
44,0,-32.21708,-11.669232
44,0,29.108122,11.1529255
44,0,-41.336437,7.846004
44,0,51.257,43.298477
44,0,-21.328997,-54.76984
44,0,7.6872277,-11.202922
44,0,-20.61842,16.970842
44,0,-31.704443,-12.023324
44,0,15.642268,-12.157628
44,0,-58.722015,16.361702
44,0,1.3244905,20.119919
44,0,33.591846,-25.340702
44,0,-63.672127,17.86743
44,0,-1.426496,-56.0001
44,0,2.0156243,-72.549736
44,0,-17.54828,3.2930439
44,0,-47.661907,0.27729154
44,0,53.358803,42.485672
44,0,-71.78077,4.111465
44,0,-20.302914,1.604436
44,0,-24.593584,52.1488
44,0,-48.188114,51.857304
44,0,-4.44855,19.400293
44,0,-0.32340884,-12.46502
44,0,-29.252407,60.028854
44,0,-51.511665,-24.975039
44,0,3.4492192,-72.03339
44,0,-23.973263,7.0196514
44,0,-35.59628,5.1293035
44,0,33.27006,-16.58865
44,0,1.332172,14.955375
44,0,-40.768303,-24.205791
44,0,50.119686,7.814053
44,0,12.992837,1.1677833
44,0,-34.78242,30.087545
44,0,11.476558,56.661484
44,0,0.30211875,-54.97141
44,0,-6.0447907,-65.72988
44,0,37.909416,12.949428
44,0,10.549064,-37.11467
44,0,-32.326405,-47.625942
44,0,-27.708363,-51.428917
44,0,-0.60813063,-32.77477
44,0,-20.198597,-44.47724
44,0,-24.609272,52.121964
44,0,-26.02197,-37.283947
44,0,10.5615015,-37.58725
44,0,-3.638242,-62.454586
44,0,-50.566364,50.820717
44,0,-9.341566,22.08728
44,0,33.67873,8.535075
44,0,-36.036953,-6.839178
44,0,-8.108831,-47.49632
44,0,-44.121223,-19.517899
44,0,-7.527013,58.244762
44,0,59.851116,-30.234375
44,0,59.432487,-30.417536
44,0,11.868587,57.204388
44,0,-36.926147,55.892227
44,0,30.296396,17.03623
44,0,-1.375594,18.900698
44,0,34.845924,21.225956
44,0,-1.9760183,-4.529085
44,0,-47.0559,-14.722768
44,0,22.95328,30.12219
44,0,-25.285917,-54.7666
44,0,37.279877,58.13835
44,0,-1.1797882,-38.85509
44,0,-50.662098,43.86024
44,0,-10.168844,34.59886
44,0,-65.137375,24.178022
44,0,53.3054,41.948257
44,0,-10.196233,-47.79257
44,0,-31.12417,64.57331
44,0,-3.2128544,-69.43099
44,0,54.230633,42.210274
44,0,-48.20442,51.847965
44,0,-65.608086,23.33461
44,0,65.54544,-31.058702
44,0,63.58713,-34.1627
44,0,-19.236094,15.116929
44,0,-4.1822886,-17.953112
44,0,52.776936,43.546688
44,0,-35.51926,-27.482485
44,0,-65.56089,23.421328
44,0,-69.02445,13.649528
44,0,-45.261543,37.392776
44,0,-38.273067,39.6914
44,0,25.893684,11.882651
44,0,31.39158,-6.430456
44,0,53.791363,43.118988
44,0,-43.179638,45.123245
44,0,-6.177663,0.7998248
44,0,30.45975,19.116539
44,0,-50.553207,37.64477
44,0,-63.4368,14.3892355
44,0,-9.081647,-33.330303
44,0,7.800434,16.225256
44,0,-4.9813366,14.793113
44,0,-41.11835,7.33481
44,0,27.34335,-9.1173725
44,0,51.075146,-22.411894
44,0,-33.730473,22.117462
44,0,24.75508,24.941502
44,0,-49.244534,-26.898643
44,0,5.134621,-67.37823
44,0,-30.638086,62.961002
44,0,-31.426788,63.886517
44,0,3.6107364,-61.756096
44,0,-23.381897,14.261316
44,0,-59.261806,21.578653
44,1,-44.857067,-26.792168
44,0,-8.223463,59.102776
44,0,5.381537,-67.64545
44,0,49.217834,-17.38082
44,0,-51.505077,40.310852
44,0,-36.65027,27.725725
44,0,25.732012,42.76303
44,0,-64.13436,28.533276
44,0,51.64972,-13.396204
44,0,-23.918232,53.528175
44,0,-4.972147,28.189247
44,0,-50.27648,50.731434
44,0,-7.862899,-59.972755
44,0,37.910923,9.309042
44,0,-40.078415,3.4095771
44,0,-9.80152,-9.281549
44,0,-3.290643,-12.574184
44,0,-37.773758,30.021807
44,0,3.5370584,-58.390545
44,0,-66.089134,11.715836
44,0,-2.3771193,-71.958496
44,0,-26.727577,-55.298546
44,0,-62.34785,29.296093
44,0,1.2046427,19.918257
44,0,17.808844,17.471455
44,0,-18.878727,-23.921944
44,0,35.2687,2.1711566
44,0,-22.25138,0.772456
44,0,-11.658041,-1.419159
44,0,1.9816155,12.914606
44,0,65.79054,-32.28108
44,0,-20.679316,-66.20723
44,0,-1.7669212,-55.710484
44,0,37.72559,28.118273
44,0,-42.811905,-26.77423
44,0,-35.725353,-6.5561905
44,0,-9.924313,33.552467
44,0,-6.2173743,-55.875355
44,0,-1.0465788,-39.7482
44,0,-2.8406122,13.795252
44,0,-63.81038,29.571783
44,1,-41.626038,-12.567984
